ISIN,Data,Prezzo
IT0005583478,2021-09-28,101.51
IT0005583478,2021-09-29,101.71
IT0005583478,2021-09-30,101.3
IT0005583478,2021-10-01,101.48
IT0005583478,2021-10-04,101.67
IT0005583478,2021-10-05,101.85
IT0005583478,2021-10-06,101.86
IT0005583478,2021-10-07,101.51
IT0005583478,2021-10-08,101.47
IT0005583478,2021-10-11,101.95
IT0005583478,2021-10-12,101.79
IT0005583478,2021-10-13,101.5
IT0005583478,2021-10-14,101.67
IT0005583478,2021-10-15,102.25
IT0005583478,2021-10-18,102.66
IT0005583478,2021-10-19,103.11
IT0005583478,2021-10-20,102.85
IT0005583478,2021-10-21,102.69
IT0005583478,2021-10-22,102.34
IT0005583478,2021-10-25,102.44
IT0005583478,2021-10-26,102.22
IT0005583478,2021-10-27,102.3
IT0005583478,2021-10-28,102.17
IT0005583478,2021-10-29,101.99
IT0005583478,2021-11-01,101.66
IT0005583478,2021-11-02,101.47
IT0005583478,2021-11-03,101.39
IT0005583478,2021-11-04,101.27
IT0005583478,2021-11-05,100.88
IT0005583478,2021-11-08,100.6
IT0005583478,2021-11-09,100.35
IT0005583478,2021-11-10,100.29
IT0005583478,2021-11-11,99.75
IT0005583478,2021-11-12,99.89
IT0005583478,2021-11-15,100.2
IT0005583478,2021-11-16,100.15
IT0005583478,2021-11-17,99.76
IT0005583478,2021-11-18,100.15
IT0005583478,2021-11-19,100.15
IT0005583478,2021-11-22,100.34
IT0005583478,2021-11-23,100.07
IT0005583478,2021-11-24,100.37
IT0005583478,2021-11-25,100.2
IT0005583478,2021-11-26,99.99
IT0005583478,2021-11-29,100.0
IT0005583478,2021-11-30,99.83
IT0005583478,2021-12-01,99.55
IT0005583478,2021-12-02,99.66
IT0005583478,2021-12-03,99.59
IT0005583478,2021-12-06,99.93
IT0005583478,2021-12-07,99.92
IT0005583478,2021-12-08,99.93
IT0005583478,2021-12-09,99.95
IT0005583478,2021-12-10,99.68
IT0005583478,2021-12-13,99.71
IT0005583478,2021-12-14,99.34
IT0005583478,2021-12-15,99.03
IT0005583478,2021-12-16,99.05
IT0005583478,2021-12-17,99.45
IT0005583478,2021-12-20,98.99
IT0005583478,2021-12-21,99.3
IT0005583478,2021-12-22,99.76
IT0005583478,2021-12-23,100.57
IT0005583478,2021-12-24,100.74
IT0005583478,2021-12-27,100.56
IT0005583478,2021-12-28,100.53
IT0005583478,2021-12-29,100.28
IT0005583478,2021-12-30,100.0
IT0005583478,2021-12-31,99.88
IT0005583478,2022-01-03,99.92
IT0005583478,2022-01-04,99.94
IT0005583478,2022-01-05,99.86
IT0005583478,2022-01-06,100.14
IT0005583478,2022-01-07,100.21
IT0005583478,2022-01-10,100.06
IT0005583478,2022-01-11,99.43
IT0005583478,2022-01-12,99.58
IT0005583478,2022-01-13,99.62
IT0005583478,2022-01-14,99.39
IT0005583478,2022-01-17,99.46
IT0005583478,2022-01-18,98.97
IT0005583478,2022-01-19,98.64
IT0005583478,2022-01-20,98.92
IT0005583478,2022-01-21,98.95
IT0005583478,2022-01-24,99.18
IT0005583478,2022-01-25,98.78
IT0005583478,2022-01-26,99.01
IT0005583478,2022-01-27,99.06
IT0005583478,2022-01-28,99.19
IT0005583478,2022-01-31,99.18
IT0005583478,2022-02-01,99.73
IT0005583478,2022-02-02,100.12
IT0005583478,2022-02-03,99.83
IT0005583478,2022-02-04,99.56
IT0005583478,2022-02-07,99.99
IT0005583478,2022-02-08,99.42
IT0005583478,2022-02-09,99.59
IT0005583478,2022-02-10,99.7
IT0005583478,2022-02-11,99.82
IT0005583478,2022-02-14,99.64
IT0005583478,2022-02-15,99.93
IT0005583478,2022-02-16,99.64
IT0005583478,2022-02-17,99.79
IT0005583478,2022-02-18,99.8
IT0005583478,2022-02-21,99.94
IT0005583478,2022-02-22,99.88
IT0005583478,2022-02-23,100.18
IT0005583478,2022-02-24,100.0
IT0005583478,2022-02-25,99.32
IT0005583478,2022-02-28,99.53
IT0005583478,2022-03-01,99.75
IT0005583478,2022-03-02,100.07
IT0005583478,2022-03-03,100.06
IT0005583478,2022-03-04,100.12
IT0005583478,2022-03-07,99.81
IT0005583478,2022-03-08,99.63
IT0005583478,2022-03-09,99.48
IT0005583478,2022-03-10,99.86
IT0005583478,2022-03-11,99.23
IT0005583478,2022-03-14,99.16
IT0005583478,2022-03-15,99.25
IT0005583478,2022-03-16,99.05
IT0005583478,2022-03-17,98.64
IT0005583478,2022-03-18,98.52
IT0005583478,2022-03-21,98.46
IT0005583478,2022-03-22,97.95
IT0005583478,2022-03-23,97.4
IT0005583478,2022-03-24,97.81
IT0005583478,2022-03-25,98.2
IT0005583478,2022-03-28,98.4
IT0005583478,2022-03-29,98.48
IT0005583478,2022-03-30,98.3
IT0005583478,2022-03-31,97.95
IT0005583478,2022-04-01,98.08
IT0005583478,2022-04-04,98.26
IT0005583478,2022-04-05,98.06
IT0005583478,2022-04-06,97.69
IT0005583478,2022-04-07,97.69
IT0005583478,2022-04-08,97.56
IT0005583478,2022-04-11,97.52
IT0005583478,2022-04-12,97.68
IT0005583478,2022-04-13,96.92
IT0005583478,2022-04-14,97.11
IT0005583478,2022-04-15,97.39
IT0005583478,2022-04-18,97.03
IT0005583478,2022-04-19,97.69
IT0005583478,2022-04-20,98.0
IT0005583478,2022-04-21,98.35
IT0005583478,2022-04-22,98.26
IT0005583478,2022-04-25,97.95
IT0005583478,2022-04-26,98.22
IT0005583478,2022-04-27,97.97
IT0005583478,2022-04-28,97.96
IT0005583478,2022-04-29,98.32
IT0005583478,2022-05-02,98.69
IT0005583478,2022-05-03,99.07
IT0005583478,2022-05-04,99.44
IT0005583478,2022-05-05,99.75
IT0005583478,2022-05-06,100.15
IT0005583478,2022-05-09,100.49
IT0005583478,2022-05-10,100.32
IT0005583478,2022-05-11,100.8
IT0005583478,2022-05-12,100.89
IT0005583478,2022-05-13,100.23
IT0005583478,2022-05-16,100.55
IT0005583478,2022-05-17,100.29
IT0005583478,2022-05-18,100.44
IT0005583478,2022-05-19,100.39
IT0005583478,2022-05-20,100.53
IT0005583478,2022-05-23,100.89
IT0005583478,2022-05-24,101.77
IT0005583478,2022-05-25,101.35
IT0005583478,2022-05-26,100.91
IT0005583478,2022-05-27,101.16
IT0005583478,2022-05-30,100.88
IT0005583478,2022-05-31,101.4
IT0005583478,2022-06-01,100.72
IT0005583478,2022-06-02,100.26
IT0005583478,2022-06-03,99.89
IT0005583478,2022-06-06,99.24
IT0005583478,2022-06-07,98.84
IT0005583478,2022-06-08,98.64
IT0005583478,2022-06-09,98.66
IT0005583478,2022-06-10,98.93
IT0005583478,2022-06-13,99.08
IT0005583478,2022-06-14,98.75
IT0005583478,2022-06-15,98.95
IT0005583478,2022-06-16,99.12
IT0005583478,2022-06-17,99.53
IT0005583478,2022-06-20,99.35
IT0005583478,2022-06-21,99.49
IT0005583478,2022-06-22,99.13
IT0005583478,2022-06-23,99.92
IT0005583478,2022-06-24,99.9
IT0005583478,2022-06-27,99.92
IT0005583478,2022-06-28,99.98
IT0005583478,2022-06-29,100.18
IT0005583478,2022-06-30,100.28
IT0005583478,2022-07-01,100.07
IT0005583478,2022-07-04,99.83
IT0005583478,2022-07-05,99.4
IT0005583478,2022-07-06,99.83
IT0005583478,2022-07-07,99.98
IT0005583478,2022-07-08,100.45
IT0005583478,2022-07-11,100.81
IT0005583478,2022-07-12,100.86
IT0005583478,2022-07-13,100.57
IT0005583478,2022-07-14,100.79
IT0005583478,2022-07-15,100.61
IT0005583478,2022-07-18,101.17
IT0005583478,2022-07-19,100.79
IT0005583478,2022-07-20,100.77
IT0005583478,2022-07-21,100.68
IT0005583478,2022-07-22,100.52
IT0005583478,2022-07-25,100.13
IT0005583478,2022-07-26,100.46
IT0005583478,2022-07-27,100.79
IT0005583478,2022-07-28,100.97
IT0005583478,2022-07-29,101.04
IT0005583478,2022-08-01,100.98
IT0005583478,2022-08-02,100.48
IT0005583478,2022-08-03,100.45
IT0005583478,2022-08-04,101.0
IT0005583478,2022-08-05,101.17
IT0005583478,2022-08-08,101.33
IT0005583478,2022-08-09,101.3
IT0005583478,2022-08-10,101.63
IT0005583478,2022-08-11,101.19
IT0005583478,2022-08-12,101.38
IT0005583478,2022-08-15,101.26
IT0005583478,2022-08-16,100.96
IT0005583478,2022-08-17,101.0
IT0005583478,2022-08-18,100.92
IT0005583478,2022-08-19,100.91
IT0005583478,2022-08-22,100.59
IT0005583478,2022-08-23,100.47
IT0005583478,2022-08-24,100.22
IT0005583478,2022-08-25,99.96
IT0005583478,2022-08-26,99.89
IT0005583478,2022-08-29,99.69
IT0005583478,2022-08-30,100.13
IT0005583478,2022-08-31,100.56
IT0005583478,2022-09-01,100.98
IT0005583478,2022-09-02,100.92
IT0005583478,2022-09-05,100.72
IT0005583478,2022-09-06,100.38
IT0005583478,2022-09-07,100.56
IT0005583478,2022-09-08,101.05
IT0005583478,2022-09-09,100.62
IT0005583478,2022-09-12,100.86
IT0005583478,2022-09-13,100.63
IT0005583478,2022-09-14,100.57
IT0005583478,2022-09-15,101.27
IT0005583478,2022-09-16,101.67
IT0005583478,2022-09-19,101.54
IT0005583478,2022-09-20,101.38
IT0005583478,2022-09-21,101.19
IT0005583478,2022-09-22,100.73
IT0005583478,2022-09-23,100.6
IT0005583478,2022-09-26,100.26
IT0005583478,2022-09-27,100.73
IT0005583478,2022-09-28,100.6
IT0005583478,2022-09-29,100.87
IT0005583478,2022-09-30,100.4
IT0005583478,2022-10-03,100.62
IT0005583478,2022-10-04,100.35
IT0005583478,2022-10-05,100.72
IT0005583478,2022-10-06,101.41
IT0005583478,2022-10-07,101.53
IT0005583478,2022-10-10,101.7
IT0005583478,2022-10-11,102.27
IT0005583478,2022-10-12,102.2
IT0005583478,2022-10-13,101.31
IT0005583478,2022-10-14,100.92
IT0005583478,2022-10-17,101.04
IT0005583478,2022-10-18,101.1
IT0005583478,2022-10-19,100.95
IT0005583478,2022-10-20,100.95
IT0005583478,2022-10-21,100.87
IT0005583478,2022-10-24,100.72
IT0005583478,2022-10-25,100.23
IT0005583478,2022-10-26,99.75
IT0005583478,2022-10-27,99.96
IT0005583478,2022-10-28,99.78
IT0005583478,2022-10-31,99.98
IT0005583478,2022-11-01,99.6
IT0005583478,2022-11-02,99.9
IT0005583478,2022-11-03,99.73
IT0005583478,2022-11-04,99.98
IT0005583478,2022-11-07,99.78
IT0005583478,2022-11-08,100.01
IT0005583478,2022-11-09,100.74
IT0005583478,2022-11-10,100.7
IT0005583478,2022-11-11,100.72
IT0005583478,2022-11-14,100.01
IT0005583478,2022-11-15,99.84
IT0005583478,2022-11-16,99.97
IT0005583478,2022-11-17,99.8
IT0005583478,2022-11-18,100.35
IT0005583478,2022-11-21,100.23
IT0005583478,2022-11-22,100.99
IT0005583478,2022-11-23,100.45
IT0005583478,2022-11-24,100.86
IT0005583478,2022-11-25,101.21
IT0005583478,2022-11-28,101.03
IT0005583478,2022-11-29,100.68
IT0005583478,2022-11-30,101.0
IT0005583478,2022-12-01,101.4
IT0005583478,2022-12-02,101.62
IT0005583478,2022-12-05,101.11
IT0005583478,2022-12-06,101.25
IT0005583478,2022-12-07,101.45
IT0005583478,2022-12-08,101.31
IT0005583478,2022-12-09,101.76
IT0005583478,2022-12-12,101.57
IT0005583478,2022-12-13,101.42
IT0005583478,2022-12-14,101.66
IT0005583478,2022-12-15,102.01
IT0005583478,2022-12-16,101.82
IT0005583478,2022-12-19,102.29
IT0005583478,2022-12-20,101.98
IT0005583478,2022-12-21,102.59
IT0005583478,2022-12-22,102.15
IT0005583478,2022-12-23,102.46
IT0005583478,2022-12-26,102.4
IT0005583478,2022-12-27,102.06
IT0005583478,2022-12-28,102.3
IT0005583478,2022-12-29,102.55
IT0005583478,2022-12-30,102.53
IT0005583478,2023-01-02,102.45
IT0005583478,2023-01-03,103.02
IT0005583478,2023-01-04,102.91
IT0005583478,2023-01-05,103.17
IT0005583478,2023-01-06,102.88
IT0005583478,2023-01-09,102.64
IT0005583478,2023-01-10,102.65
IT0005583478,2023-01-11,102.52
IT0005583478,2023-01-12,102.42
IT0005583478,2023-01-13,101.9
IT0005583478,2023-01-16,102.34
IT0005583478,2023-01-17,102.44
IT0005583478,2023-01-18,102.48
IT0005583478,2023-01-19,102.75
IT0005583478,2023-01-20,102.96
IT0005583478,2023-01-23,102.55
IT0005583478,2023-01-24,102.67
IT0005583478,2023-01-25,102.83
IT0005583478,2023-01-26,102.81
IT0005583478,2023-01-27,102.33
IT0005583478,2023-01-30,102.33
IT0005583478,2023-01-31,101.86
IT0005583478,2023-02-01,101.54
IT0005583478,2023-02-02,101.98
IT0005583478,2023-02-03,102.3
IT0005583478,2023-02-06,102.04
IT0005583478,2023-02-07,101.76
IT0005583478,2023-02-08,101.97
IT0005583478,2023-02-09,101.68
IT0005583478,2023-02-10,101.2
IT0005583478,2023-02-13,101.26
IT0005583478,2023-02-14,101.38
IT0005583478,2023-02-15,101.86
IT0005583478,2023-02-16,101.81
IT0005583478,2023-02-17,101.35
IT0005583478,2023-02-20,102.28
IT0005583478,2023-02-21,102.92
IT0005583478,2023-02-22,102.76
IT0005583478,2023-02-23,103.4
IT0005583478,2023-02-24,103.53
IT0005583478,2023-02-27,103.75
IT0005583478,2023-02-28,103.17
IT0005583478,2023-03-01,103.5
IT0005583478,2023-03-02,103.21
IT0005583478,2023-03-03,103.05
IT0005583478,2023-03-06,103.21
IT0005583478,2023-03-07,102.89
IT0005583478,2023-03-08,102.52
IT0005583478,2023-03-09,102.87
IT0005583478,2023-03-10,102.69
IT0005583478,2023-03-13,102.79
IT0005583478,2023-03-14,102.95
IT0005583478,2023-03-15,102.99
IT0005583478,2023-03-16,102.91
IT0005583478,2023-03-17,102.63
IT0005583478,2023-03-20,102.37
IT0005583478,2023-03-21,102.89
IT0005583478,2023-03-22,102.88
IT0005583478,2023-03-23,103.2
IT0005583478,2023-03-24,102.84
IT0005583478,2023-03-27,103.15
IT0005583478,2023-03-28,103.26
IT0005583478,2023-03-29,103.62
IT0005583478,2023-03-30,103.34
IT0005583478,2023-03-31,102.92
IT0005583478,2023-04-03,102.37
IT0005583478,2023-04-04,102.16
IT0005583478,2023-04-05,102.07
IT0005583478,2023-04-06,102.55
IT0005583478,2023-04-07,102.63
IT0005583478,2023-04-10,102.03
IT0005583478,2023-04-11,102.29
IT0005583478,2023-04-12,102.4
IT0005583478,2023-04-13,102.15
IT0005583478,2023-04-14,102.28
IT0005583478,2023-04-17,102.22
IT0005583478,2023-04-18,102.59
IT0005583478,2023-04-19,102.41
IT0005583478,2023-04-20,102.72
IT0005583478,2023-04-21,103.16
IT0005583478,2023-04-24,103.56
IT0005583478,2023-04-25,104.02
IT0005583478,2023-04-26,103.91
IT0005583478,2023-04-27,103.84
IT0005583478,2023-04-28,104.1
IT0005583478,2023-05-01,104.21
IT0005583478,2023-05-02,104.48
IT0005583478,2023-05-03,104.71
IT0005583478,2023-05-04,104.75
IT0005583478,2023-05-05,105.47
IT0005583478,2023-05-08,104.86
IT0005583478,2023-05-09,105.58
IT0005583478,2023-05-10,105.41
IT0005583478,2023-05-11,105.22
IT0005583478,2023-05-12,105.25
IT0005583478,2023-05-15,104.83
IT0005583478,2023-05-16,104.7
IT0005583478,2023-05-17,104.62
IT0005583478,2023-05-18,104.83
IT0005583478,2023-05-19,104.22
IT0005583478,2023-05-22,104.81
IT0005583478,2023-05-23,105.01
IT0005583478,2023-05-24,105.46
IT0005583478,2023-05-25,105.37
IT0005583478,2023-05-26,105.32
IT0005583478,2023-05-29,105.49
IT0005583478,2023-05-30,105.85
IT0005583478,2023-05-31,106.09
IT0005583478,2023-06-01,106.42
IT0005583478,2023-06-02,106.17
IT0005583478,2023-06-05,106.01
IT0005583478,2023-06-06,106.28
IT0005583478,2023-06-07,106.49
IT0005583478,2023-06-08,106.46
IT0005583478,2023-06-09,106.34
IT0005583478,2023-06-12,106.96
IT0005583478,2023-06-13,107.06
IT0005583478,2023-06-14,107.37
IT0005583478,2023-06-15,107.63
IT0005583478,2023-06-16,107.57
IT0005583478,2023-06-19,107.84
IT0005583478,2023-06-20,107.96
IT0005583478,2023-06-21,107.7
IT0005583478,2023-06-22,107.53
IT0005583478,2023-06-23,107.63
IT0005583478,2023-06-26,107.99
IT0005583478,2023-06-27,107.45
IT0005583478,2023-06-28,107.63
IT0005583478,2023-06-29,107.49
IT0005583478,2023-06-30,107.5
IT0005583478,2023-07-03,107.5
IT0005583478,2023-07-04,107.84
IT0005583478,2023-07-05,108.01
IT0005583478,2023-07-06,108.16
IT0005583478,2023-07-07,109.22
IT0005583478,2023-07-10,109.03
IT0005583478,2023-07-11,109.02
IT0005583478,2023-07-12,108.88
IT0005583478,2023-07-13,109.4
IT0005583478,2023-07-14,109.58
IT0005583478,2023-07-17,109.52
IT0005583478,2023-07-18,109.69
IT0005583478,2023-07-19,109.76
IT0005583478,2023-07-20,109.78
IT0005583478,2023-07-21,109.44
IT0005583478,2023-07-24,109.32
IT0005583478,2023-07-25,109.28
IT0005583478,2023-07-26,109.09
IT0005583478,2023-07-27,108.76
IT0005583478,2023-07-28,108.5
IT0005583478,2023-07-31,108.56
IT0005583478,2023-08-01,108.52
IT0005583478,2023-08-02,108.64
IT0005583478,2023-08-03,109.14
IT0005583478,2023-08-04,108.62
IT0005583478,2023-08-07,108.57
IT0005583478,2023-08-08,108.53
IT0005583478,2023-08-09,108.1
IT0005583478,2023-08-10,108.25
IT0005583478,2023-08-11,108.48
IT0005583478,2023-08-14,108.13
IT0005583478,2023-08-15,108.51
IT0005583478,2023-08-16,108.52
IT0005583478,2023-08-17,108.12
IT0005583478,2023-08-18,108.08
IT0005583478,2023-08-21,108.17
IT0005583478,2023-08-22,108.5
IT0005583478,2023-08-23,108.51
IT0005583478,2023-08-24,108.39
IT0005583478,2023-08-25,108.12
IT0005583478,2023-08-28,108.94
IT0005583478,2023-08-29,108.54
IT0005583478,2023-08-30,108.98
IT0005583478,2023-08-31,109.53
IT0005583478,2023-09-01,109.75
IT0005583478,2023-09-04,109.83
IT0005583478,2023-09-05,109.79
IT0005583478,2023-09-06,110.14
IT0005583478,2023-09-07,109.82
IT0005583478,2023-09-08,110.01
IT0005583478,2023-09-11,109.74
IT0005583478,2023-09-12,110.47
IT0005583478,2023-09-13,110.69
IT0005583478,2023-09-14,111.04
IT0005583478,2023-09-15,110.61
IT0005583478,2023-09-18,110.52
IT0005583478,2023-09-19,110.36
IT0005583478,2023-09-20,109.88
IT0005583478,2023-09-21,109.38
IT0005583478,2023-09-22,109.43
IT0005583478,2023-09-25,109.9
IT0005583478,2023-09-26,109.65
IT0005583478,2023-09-27,109.79
IT0005583478,2023-09-28,109.62
IT0005583478,2023-09-29,109.41
IT0005583478,2023-10-02,109.91
IT0005583478,2023-10-03,110.16
IT0005583478,2023-10-04,110.4
IT0005583478,2023-10-05,110.61
IT0005583478,2023-10-06,110.27
IT0005583478,2023-10-09,110.28
IT0005583478,2023-10-10,110.34
IT0005583478,2023-10-11,109.93
IT0005583478,2023-10-12,110.51
IT0005583478,2023-10-13,110.27
IT0005583478,2023-10-16,110.4
IT0005583478,2023-10-17,110.31
IT0005583478,2023-10-18,110.63
IT0005583478,2023-10-19,110.9
IT0005583478,2023-10-20,111.12
IT0005583478,2023-10-23,111.19
IT0005583478,2023-10-24,111.87
IT0005583478,2023-10-25,111.82
IT0005583478,2023-10-26,112.61
IT0005583478,2023-10-27,112.47
IT0005583478,2023-10-30,112.27
IT0005583478,2023-10-31,112.43
IT0005583478,2023-11-01,111.92
IT0005583478,2023-11-02,111.9
IT0005583478,2023-11-03,111.33
IT0005583478,2023-11-06,111.75
IT0005583478,2023-11-07,111.61
IT0005583478,2023-11-08,110.7
IT0005583478,2023-11-09,110.6
IT0005583478,2023-11-10,111.22
IT0005583478,2023-11-13,111.41
IT0005583478,2023-11-14,111.59
IT0005583478,2023-11-15,111.61
IT0005583478,2023-11-16,111.46
IT0005583478,2023-11-17,111.14
IT0005583478,2023-11-20,110.34
IT0005583478,2023-11-21,110.43
IT0005583478,2023-11-22,110.96
IT0005583478,2023-11-23,110.83
IT0005583478,2023-11-24,110.67
IT0005583478,2023-11-27,110.66
IT0005583478,2023-11-28,110.59
IT0005583478,2023-11-29,110.68
IT0005583478,2023-11-30,110.95
IT0005583478,2023-12-01,111.02
IT0005583478,2023-12-04,111.18
IT0005583478,2023-12-05,110.95
IT0005583478,2023-12-06,111.05
IT0005583478,2023-12-07,111.27
IT0005583478,2023-12-08,110.71
IT0005583478,2023-12-11,111.05
IT0005583478,2023-12-12,111.04
IT0005583478,2023-12-13,110.8
IT0005583478,2023-12-14,110.79
IT0005583478,2023-12-15,111.46
IT0005583478,2023-12-18,111.45
IT0005583478,2023-12-19,111.38
IT0005583478,2023-12-20,112.09
IT0005583478,2023-12-21,112.45
IT0005583478,2023-12-22,112.36
IT0005583478,2023-12-25,112.38
IT0005583478,2023-12-26,111.91
IT0005583478,2023-12-27,111.8
IT0005583478,2023-12-28,111.64
IT0005583478,2023-12-29,111.97
IT0005583478,2024-01-01,111.6
IT0005583478,2024-01-02,110.78
IT0005583478,2024-01-03,111.12
IT0005583478,2024-01-04,110.92
IT0005583478,2024-01-05,110.82
IT0005583478,2024-01-08,110.76
IT0005583478,2024-01-09,110.97
IT0005583478,2024-01-10,110.43
IT0005583478,2024-01-11,110.53
IT0005583478,2024-01-12,110.27
IT0005583478,2024-01-15,110.15
IT0005583478,2024-01-16,110.21
IT0005583478,2024-01-17,110.4
IT0005583478,2024-01-18,110.42
IT0005583478,2024-01-19,110.0
IT0005583478,2024-01-22,109.39
IT0005583478,2024-01-23,108.81
IT0005583478,2024-01-24,108.37
IT0005583478,2024-01-25,108.69
IT0005583478,2024-01-26,108.86
IT0005583478,2024-01-29,108.37
IT0005583478,2024-01-30,108.62
IT0005583478,2024-01-31,108.74
IT0005583478,2024-02-01,108.71
IT0005583478,2024-02-02,108.49
IT0005583478,2024-02-05,108.74
IT0005583478,2024-02-06,108.61
IT0005583478,2024-02-07,108.75
IT0005583478,2024-02-08,108.59
IT0005583478,2024-02-09,108.82
IT0005583478,2024-02-12,108.75
IT0005583478,2024-02-13,108.42
IT0005583478,2024-02-14,108.56
IT0005583478,2024-02-15,108.9
IT0005583478,2024-02-16,109.13
IT0005583478,2024-02-19,109.05
IT0005583478,2024-02-20,109.56
IT0005583478,2024-02-21,109.3
IT0005583478,2024-02-22,109.04
IT0005583478,2024-02-23,109.34
IT0005583478,2024-02-26,109.0
IT0005583478,2024-02-27,108.92
IT0005583478,2024-02-28,108.84
IT0005583478,2024-02-29,109.22
IT0005583478,2024-03-01,109.03
IT0005583478,2024-03-04,108.5
IT0005583478,2024-03-05,108.54
IT0005583478,2024-03-06,109.0
IT0005583478,2024-03-07,109.03
IT0005583478,2024-03-08,108.97
IT0005583478,2024-03-11,109.04
IT0005583478,2024-03-12,108.61
IT0005583478,2024-03-13,108.1
IT0005583478,2024-03-14,107.89
IT0005583478,2024-03-15,107.65
IT0005583478,2024-03-18,108.04
IT0005583478,2024-03-19,108.01
IT0005583478,2024-03-20,108.2
IT0005583478,2024-03-21,108.85
IT0005583478,2024-03-22,108.75
IT0005583478,2024-03-25,108.77
IT0005583478,2024-03-26,109.14
IT0005583478,2024-03-27,109.28
IT0005583478,2024-03-28,109.14
IT0005583478,2024-03-29,109.72
IT0005583478,2024-04-01,109.26
IT0005583478,2024-04-02,109.75
IT0005583478,2024-04-03,109.72
IT0005583478,2024-04-04,109.9
IT0005583478,2024-04-05,110.22
IT0005583478,2024-04-08,109.81
IT0005583478,2024-04-09,110.4
IT0005583478,2024-04-10,110.41
IT0005583478,2024-04-11,110.4
IT0005583478,2024-04-12,110.11
IT0005583478,2024-04-15,110.43
IT0005583478,2024-04-16,110.21
IT0005583478,2024-04-17,109.95
IT0005583478,2024-04-18,109.56
IT0005583478,2024-04-19,109.17
IT0005583478,2024-04-22,109.53
IT0005583478,2024-04-23,109.11
IT0005583478,2024-04-24,109.02
IT0005583478,2024-04-25,109.23
IT0005583478,2024-04-26,109.15
IT0005583478,2024-04-29,108.84
IT0005583478,2024-04-30,109.44
IT0005583478,2024-05-01,109.32
IT0005583478,2024-05-02,109.25
IT0005583478,2024-05-03,109.67
IT0005583478,2024-05-06,109.42
IT0005583478,2024-05-07,108.87
IT0005583478,2024-05-08,108.81
IT0005583478,2024-05-09,108.72
IT0005583478,2024-05-10,108.51
IT0005583478,2024-05-13,108.65
IT0005583478,2024-05-14,108.68
IT0005583478,2024-05-15,108.11
IT0005583478,2024-05-16,108.31
IT0005583478,2024-05-17,108.53
IT0005583478,2024-05-20,109.11
IT0005583478,2024-05-21,109.26
IT0005583478,2024-05-22,109.12
IT0005583478,2024-05-23,108.99
IT0005583478,2024-05-24,108.96
IT0005583478,2024-05-27,109.06
IT0005583478,2024-05-28,109.66
IT0005583478,2024-05-29,109.51
IT0005583478,2024-05-30,109.73
IT0005583478,2024-05-31,109.58
IT0005583478,2024-06-03,109.6
IT0005583478,2024-06-04,109.22
IT0005583478,2024-06-05,109.4
IT0005583478,2024-06-06,109.51
IT0005583478,2024-06-07,109.14
IT0005583478,2024-06-10,108.87
IT0005583478,2024-06-11,108.8
IT0005583478,2024-06-12,108.51
IT0005583478,2024-06-13,108.57
IT0005583478,2024-06-14,108.72
IT0005583478,2024-06-17,109.03
IT0005583478,2024-06-18,108.64
IT0005583478,2024-06-19,108.91
IT0005583478,2024-06-20,109.21
IT0005583478,2024-06-21,110.23
IT0005583478,2024-06-24,109.88
IT0005583478,2024-06-25,109.96
IT0005583478,2024-06-26,109.12
IT0005583478,2024-06-27,109.26
IT0005583478,2024-06-28,109.81
IT0005583478,2024-07-01,109.62
IT0005583478,2024-07-02,109.47
IT0005583478,2024-07-03,108.99
IT0005583478,2024-07-04,109.23
IT0005583478,2024-07-05,109.39
IT0005583478,2024-07-08,109.61
IT0005583478,2024-07-09,109.82
IT0005583478,2024-07-10,109.97
IT0005583478,2024-07-11,110.13
IT0005583478,2024-07-12,110.42
IT0005583478,2024-07-15,110.65
IT0005583478,2024-07-16,110.36
IT0005583478,2024-07-17,110.36
IT0005583478,2024-07-18,110.49
IT0005583478,2024-07-19,109.45
IT0005583478,2024-07-22,109.6
IT0005583478,2024-07-23,109.53
IT0005583478,2024-07-24,110.11
IT0005583478,2024-07-25,109.96
IT0005583478,2024-07-26,110.11
IT0005583478,2024-07-29,109.29
IT0005583478,2024-07-30,109.19
IT0005583478,2024-07-31,109.69
IT0005583478,2024-08-01,109.49
IT0005583478,2024-08-02,109.59
IT0005583478,2024-08-05,109.96
IT0005583478,2024-08-06,109.77
IT0005583478,2024-08-07,109.65
IT0005583478,2024-08-08,109.87
IT0005583478,2024-08-09,109.75
IT0005583478,2024-08-12,109.36
IT0005583478,2024-08-13,109.33
IT0005583478,2024-08-14,109.11
IT0005583478,2024-08-15,109.0
IT0005583478,2024-08-16,108.91
IT0005583478,2024-08-19,108.96
IT0005583478,2024-08-20,109.06
IT0005583478,2024-08-21,109.78
IT0005583478,2024-08-22,109.86
IT0005583478,2024-08-23,109.94
IT0005583478,2024-08-26,110.0
IT0005583478,2024-08-27,109.51
IT0005583478,2024-08-28,109.49
IT0005583478,2024-08-29,109.75
IT0005583478,2024-08-30,110.11
IT0005583478,2024-09-02,110.13
IT0005583478,2024-09-03,109.73
IT0005583478,2024-09-04,109.85
IT0005583478,2024-09-05,109.53
IT0005583478,2024-09-06,109.14
IT0005583478,2024-09-09,109.14
IT0005583478,2024-09-10,108.46
IT0005583478,2024-09-11,108.17
IT0005583478,2024-09-12,108.71
IT0005583478,2024-09-13,109.29
IT0005583478,2024-09-16,109.24
IT0005583478,2024-09-17,109.31
IT0005583478,2024-09-18,109.55
